q1,q2,m1,m2,c,r0,L,E,bound,period,orbit_type,drift_pct,max_sep,min_sep,retcode,case_label
1.0000,-0.5000,1.00,2.00,2.00,10.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.503231,10.000000,0.254216,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,5.00000000,0.0000,-0.100000,false,NaN,unbound,7.464622,5.000000,0.156006,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,2.00000000,0.0000,-0.250000,false,NaN,failed,NaN,2.000000,0.056485,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,1.00000000,0.0000,-0.500000,false,NaN,failed,NaN,1.000000,0.072531,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,0.50000000,0.0000,-1.000000,false,NaN,failed,NaN,0.500000,0.056265,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,49.90607356,0.2500,-0.010000,false,NaN,unbound,110.607964,49.906074,0.501706,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,9.90535422,0.2500,-0.050000,false,NaN,unbound,23.544905,9.905354,0.125270,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,4.90442301,0.2500,-0.100000,false,NaN,unbound,11.091985,4.904423,0.216746,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,1.90138782,0.2500,-0.250000,false,NaN,unbound,3.650163,1.901388,0.100537,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,0.89528471,0.2500,-0.500000,false,NaN,unbound,1.265458,0.895285,0.104940,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,0.37500000,0.2500,-1.000000,true,NaN,moderate_ecc_elliptic,0.187528,0.375000,0.125119,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,49.62214450,0.5000,-0.010000,true,NaN,high_ecc_elliptic,0.332093,49.622145,0.503952,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,9.60977223,0.5000,-0.050000,true,NaN,high_ecc_elliptic,0.056101,9.609772,0.393467,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,4.59165007,0.5000,-0.100000,true,NaN,high_ecc_elliptic,0.022183,4.591650,0.408602,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,1.50000000,0.5000,-0.250000,true,NaN,moderate_ecc_elliptic,0.003218,1.500000,0.500315,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,48.45207880,1.0000,-0.010000,true,NaN,high_ecc_elliptic,0.001036,48.452079,1.556173,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,8.16227766,1.0000,-0.050000,true,NaN,moderate_ecc_elliptic,0.000091,8.162278,1.837789,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,2.00,43.02775638,2.0000,-0.010000,true,NaN,high_ecc_elliptic,0.000002,43.027756,6.972564,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,50.00000000,0.0000,-0.010000,true,NaN,high_ecc_elliptic,0.005538,50.000000,1.020747,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,10.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.626000,10.000000,0.252258,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,5.00000000,0.0000,-0.100000,false,NaN,unbound,5.092573,5.000000,0.115462,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,2.00000000,0.0000,-0.250000,false,NaN,failed,NaN,2.000000,0.007763,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,1.00000000,0.0000,-0.500000,false,17.290000,unbound,4207.736634,1.000000,0.013457,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,0.50000000,0.0000,-1.000000,false,NaN,failed,NaN,0.500000,0.054777,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,49.90607356,0.2500,-0.010000,false,NaN,unbound,87.546823,49.906074,0.136637,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,9.90535422,0.2500,-0.050000,false,NaN,unbound,16.828352,9.905354,0.300209,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,4.90442301,0.2500,-0.100000,false,NaN,unbound,8.000276,4.904423,0.097209,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,1.90138782,0.2500,-0.250000,false,NaN,unbound,2.716722,1.901388,0.099152,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,0.89528471,0.2500,-0.500000,true,NaN,high_ecc_elliptic,0.996690,0.895285,0.104857,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,0.37500000,0.2500,-1.000000,true,NaN,moderate_ecc_elliptic,0.169072,0.375000,0.125106,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,49.62214450,0.5000,-0.010000,true,NaN,high_ecc_elliptic,0.297458,49.622145,0.380136,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,9.60977223,0.5000,-0.050000,true,NaN,high_ecc_elliptic,0.050942,9.609772,0.406239,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,4.59165007,0.5000,-0.100000,true,NaN,high_ecc_elliptic,0.020489,4.591650,0.408639,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,1.50000000,0.5000,-0.250000,true,NaN,moderate_ecc_elliptic,0.003131,1.500000,0.500009,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,48.45207880,1.0000,-0.010000,true,NaN,high_ecc_elliptic,0.001009,48.452079,1.548027,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,8.16227766,1.0000,-0.050000,true,NaN,moderate_ecc_elliptic,0.000090,8.162278,1.838010,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,4.00,43.02775638,2.0000,-0.010000,true,NaN,high_ecc_elliptic,0.000002,43.027756,6.972247,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,50.00000000,0.0000,-0.010000,true,NaN,high_ecc_elliptic,0.005791,50.000000,1.175304,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,10.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.853646,10.000000,0.229821,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,5.00000000,0.0000,-0.100000,false,NaN,unbound,7.951319,5.000000,0.109985,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,2.00000000,0.0000,-0.250000,false,NaN,failed,NaN,2.000000,0.046618,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,1.00000000,0.0000,-0.500000,false,NaN,failed,NaN,1.000000,0.039817,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,0.50000000,0.0000,-1.000000,false,NaN,failed,NaN,0.500000,0.035074,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,49.90607356,0.2500,-0.010000,false,NaN,unbound,76.182438,49.906074,0.299737,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,9.90535422,0.2500,-0.050000,false,NaN,unbound,14.618048,9.905354,0.122401,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,4.90442301,0.2500,-0.100000,false,NaN,unbound,7.097092,4.904423,0.105126,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,1.90138782,0.2500,-0.250000,false,NaN,unbound,2.445417,1.901388,0.098814,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,0.89528471,0.2500,-0.500000,true,NaN,high_ecc_elliptic,0.919447,0.895285,0.105108,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,0.37500000,0.2500,-1.000000,true,NaN,moderate_ecc_elliptic,0.163854,0.375000,0.125105,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,49.62214450,0.5000,-0.010000,true,NaN,high_ecc_elliptic,0.287788,49.622145,0.412479,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,9.60977223,0.5000,-0.050000,true,NaN,high_ecc_elliptic,0.049489,9.609772,0.391974,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,4.59165007,0.5000,-0.100000,true,NaN,high_ecc_elliptic,0.020015,4.591650,0.408721,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,1.50000000,0.5000,-0.250000,true,NaN,moderate_ecc_elliptic,0.003106,1.500000,0.500012,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,48.45207880,1.0000,-0.010000,true,NaN,high_ecc_elliptic,0.001001,48.452079,1.549979,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,8.16227766,1.0000,-0.050000,true,NaN,moderate_ecc_elliptic,0.000090,8.162278,1.837776,Success,asym_1_-0.5
1.0000,-0.5000,1.00,2.00,10.00,43.02775638,2.0000,-0.010000,true,NaN,high_ecc_elliptic,0.000002,43.027756,6.972321,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,50.00000000,0.0000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,50.000000,11.978991,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,10.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.366411,10.000000,0.520353,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,5.00000000,0.0000,-0.100000,false,NaN,unbound,2.755117,5.000000,0.087799,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,2.00000000,0.0000,-0.250000,false,NaN,unbound,923.263799,2.000000,0.022139,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,1.00000000,0.0000,-0.500000,false,NaN,failed,NaN,1.000000,0.053202,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,0.50000000,0.0000,-1.000000,false,NaN,failed,NaN,0.500000,0.047017,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,49.93115521,0.2500,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,49.931155,11.909848,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,9.93077073,0.2500,-0.050000,false,93.500000,unbound,60.354691,9.932310,0.316521,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,4.93027776,0.2500,-0.100000,false,81.750000,unbound,28.422353,4.930617,0.072448,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,1.92870878,0.2500,-0.250000,false,8.000000,unbound,10.058050,1.928721,0.072831,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,0.92573466,0.2500,-0.500000,false,NaN,unbound,3.911304,0.925735,0.089933,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,0.41770510,0.2500,-1.000000,false,NaN,unbound,1.063501,0.417705,0.082515,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,49.72347063,0.5000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,49.723471,11.705008,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,9.71699057,0.5000,-0.050000,true,NaN,high_ecc_elliptic,0.150740,9.716991,0.415615,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,4.70794022,0.5000,-0.100000,true,NaN,high_ecc_elliptic,0.063985,4.707940,0.292074,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,1.67082039,0.5000,-0.250000,true,NaN,moderate_ecc_elliptic,0.013938,1.670820,0.329306,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,48.87467277,1.0000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,48.874673,10.931810,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,8.74165739,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.000321,8.741657,1.258934,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,3.36602540,1.0000,-0.100000,true,NaN,moderate_ecc_elliptic,0.000045,3.366025,1.633987,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,2.00,45.12461180,2.0000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,45.124612,9.165468,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,50.00000000,0.0000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,50.000000,12.172026,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,10.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.499054,10.000000,0.242184,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,5.00000000,0.0000,-0.100000,false,66.500000,unbound,4.793611,5.000000,0.378186,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,2.00000000,0.0000,-0.250000,false,NaN,unbound,108.276726,2.000000,0.025569,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,1.00000000,0.0000,-0.500000,false,NaN,failed,NaN,1.000000,0.047041,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,0.50000000,0.0000,-1.000000,false,NaN,failed,NaN,0.500000,0.021777,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,49.93115521,0.2500,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,49.931155,12.103330,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,9.93077073,0.2500,-0.050000,false,NaN,unbound,43.301991,9.930771,0.083121,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,4.93027776,0.2500,-0.100000,false,NaN,unbound,20.866263,4.930278,0.075178,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,1.92870878,0.2500,-0.250000,false,NaN,unbound,7.402862,1.928709,0.072032,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,0.92573466,0.2500,-0.500000,false,NaN,unbound,3.000101,0.925735,0.074476,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,0.41770510,0.2500,-1.000000,true,NaN,moderate_ecc_elliptic,0.889622,0.417705,0.082476,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,49.72347063,0.5000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,49.723471,11.899764,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,9.71699057,0.5000,-0.050000,true,NaN,high_ecc_elliptic,0.136256,9.716991,0.283093,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,4.70794022,0.5000,-0.100000,true,NaN,high_ecc_elliptic,0.058562,4.707940,0.292304,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,1.67082039,0.5000,-0.250000,true,NaN,moderate_ecc_elliptic,0.013250,1.670820,0.329206,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,48.87467277,1.0000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,48.874673,11.130398,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,8.74165739,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.000316,8.741657,1.258344,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,3.36602540,1.0000,-0.100000,true,NaN,moderate_ecc_elliptic,0.000045,3.366025,1.633979,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,4.00,45.12461180,2.0000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,45.124612,9.337799,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,50.00000000,0.0000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,50.000000,12.225599,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,10.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.636014,10.000000,0.201057,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,5.00000000,0.0000,-0.100000,false,NaN,unbound,5.358637,5.000000,0.124858,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,2.00000000,0.0000,-0.250000,false,NaN,failed,NaN,2.000000,0.043020,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,1.00000000,0.0000,-0.500000,false,NaN,failed,NaN,1.000000,0.042772,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,0.50000000,0.0000,-1.000000,false,NaN,failed,NaN,0.500000,0.038372,Failure,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,49.93115521,0.2500,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,49.931155,12.157026,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,9.93077073,0.2500,-0.050000,false,NaN,unbound,38.140537,9.930771,0.071554,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,4.93027776,0.2500,-0.100000,false,NaN,unbound,18.442270,4.930278,0.074942,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,1.92870878,0.2500,-0.250000,false,NaN,unbound,6.631079,1.928709,0.071733,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,0.92573466,0.2500,-0.500000,false,NaN,unbound,2.728444,0.925735,0.074453,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,0.41770510,0.2500,-1.000000,true,NaN,moderate_ecc_elliptic,0.839123,0.417705,0.082465,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,49.72347063,0.5000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,49.723471,11.953808,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,9.71699057,0.5000,-0.050000,true,NaN,high_ecc_elliptic,0.132201,9.716991,0.283136,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,4.70794022,0.5000,-0.100000,true,NaN,high_ecc_elliptic,0.057043,4.707940,0.292347,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,1.67082039,0.5000,-0.250000,true,NaN,moderate_ecc_elliptic,0.013058,1.670820,0.329200,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,48.87467277,1.0000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,48.874673,11.185492,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,8.74165739,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.000314,8.741657,1.258348,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,3.36602540,1.0000,-0.100000,true,NaN,moderate_ecc_elliptic,0.000045,3.366025,1.633979,Success,asym_1_-0.5
1.0000,-0.5000,1.00,10.00,10.00,45.12461180,2.0000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000000,45.124612,9.385861,Success,asym_1_-0.5
0.5000,-1.0000,1.00,1.00,2.00,50.00000000,0.0000,-0.010000,true,NaN,high_ecc_elliptic,0.006125,50.000000,1.045398,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,10.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.445240,10.000000,0.279729,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,5.00000000,0.0000,-0.100000,false,NaN,unbound,7.496240,5.000000,0.145584,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,2.00000000,0.0000,-0.250000,false,NaN,failed,NaN,2.000000,0.043650,Failure,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,1.00000000,0.0000,-0.500000,false,NaN,failed,NaN,1.000000,0.093456,Failure,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,0.50000000,0.0000,-1.000000,false,NaN,failed,NaN,0.500000,0.049408,Failure,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,49.87468593,0.2500,-0.010000,false,NaN,unbound,50.827006,49.874686,0.534847,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,9.87339717,0.2500,-0.050000,false,NaN,unbound,9.783905,9.873397,0.134239,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,4.87170825,0.2500,-0.100000,false,NaN,unbound,4.501921,4.871708,0.146370,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,1.86602540,0.2500,-0.250000,false,NaN,unbound,1.375009,1.866025,0.134162,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,0.85355339,0.2500,-0.500000,true,NaN,high_ecc_elliptic,0.402472,0.853553,0.146674,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,0.25000000,0.2500,-1.000000,true,NaN,circular,0.000014,0.250093,0.250000,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,49.49489743,0.5000,-0.010000,true,NaN,high_ecc_elliptic,0.138182,49.494897,0.606284,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,9.47213595,0.5000,-0.050000,true,NaN,high_ecc_elliptic,0.021958,9.472136,0.527872,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,4.43649167,0.5000,-0.100000,true,NaN,high_ecc_elliptic,0.007852,4.436492,0.563714,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,1.00000000,0.5000,-0.250000,true,NaN,circular,0.000000,1.000009,1.000000,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,47.91287847,1.0000,-0.010000,true,NaN,high_ecc_elliptic,0.000414,47.912878,2.093307,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,7.23606798,1.0000,-0.050000,true,NaN,moderate_ecc_elliptic,0.000022,7.236068,2.763959,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,2.00,40.00000000,2.0000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000001,40.000000,10.000186,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,50.00000000,0.0000,-0.010000,true,NaN,high_ecc_elliptic,0.007359,50.000000,1.282808,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,10.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.954929,10.000000,0.221492,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,5.00000000,0.0000,-0.100000,false,NaN,unbound,8.016249,5.000000,0.179439,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,2.00000000,0.0000,-0.250000,false,NaN,unbound,1821.624291,2.000000,0.024058,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,1.00000000,0.0000,-0.500000,false,NaN,failed,NaN,1.000000,0.071949,Failure,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,0.50000000,0.0000,-1.000000,false,NaN,failed,NaN,0.500000,0.060577,Failure,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,49.87468593,0.2500,-0.010000,false,NaN,unbound,36.744093,49.874686,0.537396,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,9.87339717,0.2500,-0.050000,false,NaN,unbound,6.984367,9.873397,0.170277,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,4.87170825,0.2500,-0.100000,false,NaN,unbound,3.257474,4.871708,0.176665,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,1.86602540,0.2500,-0.250000,false,NaN,unbound,1.039679,1.866025,0.135405,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,0.85355339,0.2500,-0.500000,true,NaN,high_ecc_elliptic,0.330353,0.853553,0.146558,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,0.25000000,0.2500,-1.000000,true,NaN,circular,0.000014,0.250093,0.250000,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,49.49489743,0.5000,-0.010000,true,NaN,high_ecc_elliptic,0.123947,49.494897,0.591783,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,9.47213595,0.5000,-0.050000,true,NaN,high_ecc_elliptic,0.020052,9.472136,0.527876,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,4.43649167,0.5000,-0.100000,true,NaN,high_ecc_elliptic,0.007337,4.436492,0.563563,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,1.00000000,0.5000,-0.250000,true,NaN,circular,0.000000,1.000009,1.000000,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,47.91287847,1.0000,-0.010000,true,NaN,high_ecc_elliptic,0.000404,47.912878,2.091914,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,7.23606798,1.0000,-0.050000,true,NaN,moderate_ecc_elliptic,0.000022,7.236068,2.763951,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,4.00,40.00000000,2.0000,-0.010000,true,NaN,moderate_ecc_elliptic,0.000001,40.000000,10.000132,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,50.00000000,0.0000,-0.010000,true,NaN,high_ecc_elliptic,0.007597,50.000000,1.205335,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,10.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.915275,10.000000,0.336994,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,5.00000000,0.0000,-0.100000,false,NaN,unbound,16.823845,5.000000,0.103783,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,2.00000000,0.0000,-0.250000,false,NaN,unbound,194.369659,2.000000,0.065213,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,1.00000000,0.0000,-0.500000,false,NaN,failed,NaN,1.000000,0.057224,Failure,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,0.50000000,0.0000,-1.000000,false,NaN,failed,NaN,0.500000,0.052218,Failure,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,49.87468593,0.2500,-0.010000,false,NaN,unbound,32.421837,49.874686,0.329217,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,9.87339717,0.2500,-0.050000,false,NaN,unbound,6.175316,9.873397,0.138147,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,4.87170825,0.2500,-0.100000,false,NaN,unbound,2.900806,4.871708,0.365079,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,1.86602540,0.2500,-0.250000,true,NaN,high_ecc_elliptic,0.944042,1.866025,0.134122,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,0.85355339,0.2500,-0.500000,true,NaN,high_ecc_elliptic,0.309896,0.853553,0.146546,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,0.25000000,0.2500,-1.000000,true,NaN,circular,0.000014,0.250093,0.250000,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,49.49489743,0.5000,-0.010000,true,NaN,high_ecc_elliptic,0.119975,49.494897,0.532594,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,9.47213595,0.5000,-0.050000,true,NaN,high_ecc_elliptic,0.019518,9.472136,0.528544,Success,asym_0.5_-1
0.5000,-1.0000,1.00,1.00,10.00,4.43649167,0.5000,-0.100000,true,NaN,high_ecc_elliptic,0.007192,4.436492,0.587740,Success,asym_0.5_-1
